reg_number,bank,branch_name,address,city,branch_phone,url,note,history
2441,Nordea,Nordea Middelfart Afdeling,"Algade 83, 5500 Middelfart",Middelfart,+4570333333,www.nordea.dk,Middelfart,
2442,Nordea,Nordea Fredericia Afdeling,"Gothersgade 5, 7000 Fredericia",Fredericia,+4570333333,www.nordea.dk,Fredericia,
2443,Nordea,Nordea Fredericia Afdeling,"Gothersgade 5, 7000 Fredericia",Fredericia,+4570333333,www.nordea.dk,Fredericia,
2444,Nordea,Nordea Vejle Afdeling,"Dæmningen 68, 7100 Vejle",Vejle,+4570333333,www.nordea.dk,Vejle,Børkop
2445,Nordea,Nordea Lyngby Afdeling,"Lyngby Torv 2, 2800 Kgs. Lyngby",Kgs. Lyngby,+4570333333,www.nordea.dk,Lyngby,
2446,Nordea,Nordea Lyngby Afdeling,"Lyngby Torv 2, 2800 Kgs. Lyngby",Kgs. Lyngby,+4570333333,www.nordea.dk,Lyngby,
2447,Nordea,Nordea Hørsholm Afdeling,"Hovedgaden 20, 2970 Hørsholm",Hørsholm,+4570333333,www.nordea.dk,Hørsholm,
2448,Nordea,Nordea Hørsholm Afdeling,"Hovedgaden 20, 2970 Hørsholm",Hørsholm,+4570333333,www.nordea.dk,Hørsholm,
2449,Nordea,Nordea Haderslev Afdeling,"Nørregade 30, 6100 Haderslev",Haderslev,+4570333333,www.nordea.dk,Haderslev,
2450,Nordea,Nordea Holstebro,"Nørregade 30, 6100 Haderslev",Haderslev,+4570333333,www.nordea.dk,Haderslev,
2451,Nordea,Nordea Rødding Afdeling,"Østergade 1, 6630 Rødding",Rødding,+4570333333,www.nordea.dk,Rødding,
2452,Nordea,Nordea Toftlund Afdeling,"Søndergade 17, 6520 Toftlund",Toftlund,+4570333333,www.nordea.dk,Toftlund,
2453,Nordea,Nordea Vojens Afdeling,"Vestergade 11, 6500 Vojens",Vojens,+4570333333,www.nordea.dk,Vojens,
2454,Nordea,Nordea Vojens Afdeling,"Vestergade 11, 6500 Vojens",Vojens,+4570333333,www.nordea.dk,Vojens,
2455,Nordea,Nordea Christiansfeld Afdeling,"Kongensgade 4, 6070 Christiansfeld",Christiansfeld,+4570333333,www.nordea.dk,Christiansfeld,
2456,Nordea,Nordea Erhvervsfilial Sønderjylland,"Perlegade 9., 6400 Sønderborg",Sønderborg,+4570334444,www.nordea.dk,Sønderjylland,
2457,Nordea,Nordea Vojens Afdeling,"Vestergade 11, 6500 Vojens",Vojens,+4570333333,www.nordea.dk,Vojens,
2459,Nordea,Nordea Erhvervsfilial Sønderjylland,"Perlegade 9., 6400 Sønderborg",Sønderborg,+4570334444,www.nordea.dk,Sønderjylland Specialistgruppe,
2460,Nordea,Nordea Haderslev Afdeling,"Nørregade 30, 6100 Haderslev",Haderslev,+4570333333,www.nordea.dk,Haderslev,
2462,Nordea,Nordea Lemvig Afdeling,"Vestergade 16, 7620 Lemvig",Lemvig,+4570333333,www.nordea.dk,Lemvig,
2463,Nordea,Nordea Holstebro,"Nørregade 14, 7500 Holstebro",Holstebro,+4570333333,www.nordea.dk,Holstebro,
2464,Nordea,Nordea Birkerød Afdeling,"Hovedgaden 23, 3460 Birkerød",Birkerød,+4570333333,www.nordea.dk,Birkerød,
2465,Nordea,Nordea Erhvervsfilial Sønderjylland,"Perlegade 9., 6400 Sønderborg",Sønderborg,+4570334444,www.nordea.dk,Sønderjylland Privat,
2466,Nordea,Nordea Holte Afdeling,"Holte Stationsvej 20, 2840 Holte",Holte,+4570333333,www.nordea.dk,Holte,
2468,Nordea,Nordea Værløse Afdeling,"Bymidten 50, 3500 Værløse",Værløse,+4570333333,www.nordea.dk,Værløse,
2469,Nordea,Nordea St. Heddinge Afdeling,"Nytorv 5, 4660 Store Heddinge",Store Heddinge,+4570333333,www.nordea.dk,St. Heddinge,
2470,Nordea,Nordea Kolding Afdeling,"Kolding Åpark 2, 6000 Kolding",Kolding,+4570333333,www.nordea.dk,Kolding,
2471,Nordea,Nordea Kolding Afdeling,"Kolding Åpark 2, 6000 Kolding",Kolding,+4570333333,www.nordea.dk,Kolding,
2472,Nordea,Nordea Kolding Afdeling,"Kolding Åpark 2, 6000 Kolding",Kolding,+4570333333,www.nordea.dk,Kolding,
2473,Nordea,Nordea Roskilde Afdeling,"Algade 16, 4000 Roskilde",Roskilde,+4570333333,www.nordea.dk,Roskilde,
2474,Nordea,Nordea Stenløse Afdeling,"Egedal Centret 21, 3660 Stenløse",Stenløse,+4570333333,www.nordea.dk,Stenløse,
2475,Nordea,Nordea Skibby Afdeling,"Hovedgaden 48, 4050 Skibby",Skibby,+4570333333,www.nordea.dk,Skibby,
2480,Nordea,Nordea Rødding Afdeling,"Østergade 1, 6630 Rødding",Rødding,+4570333333,www.nordea.dk,Rødding,
2481,Nordea,Nordea Landbrugscenter Sjælland,"Sct. Knudsgade 2 B. 1.., 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Landbrugscenter Jylland Vest,
2482,Nordea,Nordea Landbrugscenter Sjælland,"Sct. Knudsgade 2 B. 1.., 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Landbrugscenter Randers,
2483,Nordea,Nordea Vejen Afdeling,"Rådhuspassagen 2, 6600 Vejen",Vejen,+4570333333,www.nordea.dk,Vejen,
2484,Nordea,Nordea Landbrugscenter Sjælland,"Sct. Knudsgade 2 B. 1.., 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Landbrugscenter Sønderjylland,
2490,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,Maribo,
2491,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,Maribo,
2492,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570333333,www.nordea.dk,Maribo,
2495,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Jylland Vest Specialistgruppe,
2500,Nordea,Nordea Horsens,"Rådhustorvet 13- 19, 8700 Horsens",Horsens,+4570333333,www.nordea.dk,Horsens,
2501,Nordea,,,,,www.nordea.dk,Østjylland Produktion,
2502,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Jylland Øst Kredit,
2504,Nordea,,,,,www.nordea.dk,Østjylland Sekratariat,
2510,Nordea,Nordea Næstved Afdeling,"Axeltorv 2, 4700 Næstved",Næstved,+4570333333,www.nordea.dk,Næstved,
2520,Nordea,Nordea Ringsted Afdeling,"Torvet 10-12, 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Ringsted,
2521,Nordea,Nordea Ringsted Afdeling,"Torvet 10-12, 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Ringsted,
2522,Nordea,Nordea Ringsted Afdeling,"Torvet 10-12, 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Ringsted,
2523,Nordea,,,,,www.nordea.dk,Sydsjælland Specialister,
2524,Nordea,Nordea Ringsted Afdeling,"Torvet 10-12, 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Ringsted,
2530,Nordea,Nordea Kalundborg Afdeling,"Vænget 13, 4400 Kalundborg",Kalundborg,+4570333333,www.nordea.dk,Kalundborg,
2540,Nordea,Nordea Esbjerg Afdeling,"Kongensgade 44-48, 6700 Esbjerg",Esbjerg,+4570333333,www.nordea.dk,Esbjerg,
2541,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Syd- og Vestjylland Kreditgruppe,
2543,Nordea,,,,,www.nordea.dk,Medarbejderbanken,
2550,Nordea,Nordea Vordingborg Afdeling,"Prins Jørgens Alle 6B, 4760 Vordingborg",Vordingborg,+4570333333,www.nordea.dk,Vordingborg,
2560,Nordea,Nordea Aalestrup Afdeling,"Vestergade 12, 9620 Aalestrup",Aalestrup,+4570333333,www.nordea.dk,Aalestrup,
2561,Nordea,Nordea Viborg Afdeling,"Sct. Mathias Gade 68, 8800 Viborg",Viborg,+4570333333,www.nordea.dk,Viborg,
2562,Nordea,Nordea Viborg Afdeling,"Sct. Mathias Gade 68, 8800 Viborg",Viborg,+4570333333,www.nordea.dk,Viborg,
2570,Nordea,Nordea Herning Afdeling,"Bredgade 30, 7400 Herning",Herning,+4570333333,www.nordea.dk,Herning,
2571,Nordea,Nordea Herning Afdeling,"Bredgade 30, 7400 Herning",Herning,+4570333333,www.nordea.dk,Herning,
2572,Nordea,Nordea Herning Afdeling,"Bredgade 30, 7400 Herning",Herning,+4570333333,www.nordea.dk,Herning,
2580,Nordea,Nordea Frederiksværk Afdeling,"Torvet 37, 3300 Frederiksværk",Frederiksværk,+4570333333,www.nordea.dk,Frederiksværk,
2589,Nordea,,,,,www.nordea.dk,Nemkonto CVR,
2590,Nordea,Nordea Landbrugscenter Sjælland,"Sct. Knudsgade 2 B. 1.., 4100 Ringsted",Ringsted,+4570333333,www.nordea.dk,Landbrugscenter Fyn,
2591,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Midt- og Vestjylland,
2592,Nordea,Nordea Maribo Afdeling,"Vestergade 2A, 4930 Maribo",Maribo,+4570334444,www.nordea.dk,Erhvervsfilial Lolland-Falster,
2593,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Århus,
2594,Nordea,Nordea Erhvervscenter København Vest,"Hovedvejen 112, 2600 Glostrup",Glostrup,+4570334444,www.nordea.dk,Erhvervscenter Jylland Øst,
2595,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Middelfart,
2596,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Horsens,
2597,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Slagelse,
2598,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Sønderjylland,
2599,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Erhvervsfilial Syd- og Vestjylland,
2600,Nordea,Nordea Skive Afdeling,"Søndergade 6, 7800 Skive",Skive,+4570333333,www.nordea.dk,Skive,
2601,Nordea,Nordea Helsingør Afdeling,"Stengade 45, 3000 Helsingør",Helsingør,+4570333333,www.nordea.dk,Helsingør Erhverv,
2603,Nordea,Nordea Lyngby Afdeling,"Lyngby Torv 2, 2800 Kgs. Lyngby",Kgs. Lyngby,+4570333333,www.nordea.dk,Lyngby Erhverv,
2610,Nordea,Nordea Frederikshavn Afdeling,"Rimmensgade 8, 9900 Frederikshavn",Frederikshavn,+4570333333,www.nordea.dk,Frederikshavn,
2620,Nordea,Nordea Hjørring Afdeling,"Østergade 10-12, 9800 Hjørring",Hjørring,+4570333333,www.nordea.dk,Hjørring,
2630,Nordea,Nordea Vejle Afdeling,"Dæmningen 68, 7100 Vejle",Vejle,+4570333333,www.nordea.dk,Vejle,
2640,Nordea,Nordea Skanderborg Afdeling,"Dagmar Centret 1, 8660 Skanderborg",Skanderborg,+4570333333,www.nordea.dk,Skanderborg,
2641,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Realkredit Århus,
2643,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,Realkredit København,
2644,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,Realkredit København,
2645,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,Realkredit København,
2646,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,Realkredit København,
2647,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,Realkredit København,
2648,Nordea,Nordea Hørsholm Afdeling,"Hovedgaden 20, 2970 Hørsholm",Hørsholm,+4570333333,www.nordea.dk,Realkredit Hørsholm,
2649,Nordea,Nordea Hillerød Afdeling,"Slotsgade 44, 3400 Hillerød",Hillerød,+4570333333,www.nordea.dk,Realkredit Hillerød,
2650,Nordea,Nordea Erhvervsfilial Hillerød,"Slotsgade 44., 3400 Hillerød",Hillerød,+4570334444,www.nordea.dk,"Slotsgade 1-3, 4800, Nykøbing Falster",
2651,Nordea,Nordea Landbrugscenter Lolland-Falster,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Lolland/Falster,
2652,Nordea,Nordea Landbrugscenter Lolland-Falster,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Lolland/Falster Kreditgruppe,
2653,Nordea,Nordea Roskilde Afdeling,"Algade 16, 4000 Roskilde",Roskilde,+4570333333,www.nordea.dk,Realkredit Roskilde/Frederikssund,
2654,Nordea,,,,,www.nordea.dk,Realkredit Vestsjælland,
2655,Nordea,,,,,www.nordea.dk,Realkredit Sydsjælland,
2656,Nordea,Nordea Køge Afdeling,"Torvet 14, 4600 Køge",Køge,+4570333333,www.nordea.dk,Realkredit Køge,
2657,Nordea,Nordea Landbrugscenter Lolland-Falster,"Slotsgade 1-3., 4800 Nykøbing F.",Nykøbing F.,+4570333333,www.nordea.dk,Realkredit Lolland/Falster,
2658,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Realkredit Århus,
2659,Nordea,Nordea Erhvervsfilial Sønderjylland,"Perlegade 9., 6400 Sønderborg",Sønderborg,+4570334444,www.nordea.dk,Realkredit Sønderjylland,
2660,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Nord / Hørsholm,
2661,Nordea,Nordea Vesterport Afdeling,"Vesterbrogade 8, 1620 København V",København V,+4570333333,www.nordea.dk,Vesterport,
2662,Nordea,Nordea Erhvervsfilial Sønderjylland,"Nørregade 30, 6100 Haderslev",Haderslev,+4570334444,www.nordea.dk,Realkredit Sønderjylland,
2663,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Realkredit Syd-/vestjylland,
2664,Nordea,Nordea Horsens,"Rådhustorvet 13- 19, 8700 Horsens",Horsens,+4570333333,www.nordea.dk,Realkredit Horsens,
2665,Nordea,Nordea Horsens,"Rådhustorvet 13- 19, 8700 Horsens",Horsens,+4570333333,www.nordea.dk,Realkredit Horsens,
2666,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Realkredit Syd-/vestjylland,
2667,Nordea,Nordea Thisted Afdeling,"Toldbodgade 4, 7700 Thisted",Thisted,+4570333333,www.nordea.dk,Midt- og Vestjylland Produktion,
2668,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Realkredit Århus,
2669,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Realkredit Århus,
2670,Nordea,Nordea Frederikssund Afdeling,"Jernbanegade 11, 3600 Frederikssund",Frederikssund,+4570333333,www.nordea.dk,Frederikssund,
2671,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Århus Erhverv,
2672,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Realkredit Århus,
2673,Nordea,Nordea Viborg PrivatkundeAfdeling,"Sct. Mathias Gade 68, 8800 Viborg",Viborg,+4570333333,www.nordea.dk,Realkredit Viborg,
2674,Nordea,,,,,www.nordea.dk,Realkredit Nordvestjylland,
2675,Nordea,,,,,www.nordea.dk,Realkredit Nordjylland,
2676,Nordea,Nordea Rønne Afdeling,"Store Torv 16-18, 3700 Rønne",Rønne,+4570334444,www.nordea.dk,Realkredit Bornholm,
2680,Nordea,Nordea Erhvervsfilial Svendborg,"Centrumpladsen 8, 5700 Svendborg",Svendborg,+4570334444,www.nordea.dk,"Centrumpladsen 8, 5700, Svendborg",
2690,Nordea,Nordea Grenaa Afdeling,"Torvet 4, 8500 Grenaa",Grenaa,+4570333333,www.nordea.dk,Grenaa,
2700,Nordea,Nordea Randers C,"Kirkegade 3, 2. Sal, 8900 Randers",Randers,+4570333333,www.nordea.dk,Randers C,
2701,Nordea,Nordea Randers C,"Kirkegade 3, 2. Sal, 8900 Randers",Randers,+4570333333,www.nordea.dk,Randers C,"Former Mariagervej 43 B, 8900 Randers C"
2702,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Randers Syd,
2703,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Randers Syd,
2704,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Randers Syd,
2706,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Randers - Djursland Produktion,
2707,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Randers Syd,
2709,Nordea,Nordea Hornslet Afdeling,"Tingvej 31, 8543 Hornslet",Hornslet,+4570333333,www.nordea.dk,Hornslet,
2712,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Jylland Øst Kredit,
2720,Nordea,Nordea Sønderborg Afdeling,"Perlegade 9, 6400 Sønderborg",Sønderborg,+4570333333,www.nordea.dk,Sønderborg,
2730,Nordea,Nordea Holbæk Afdeling,"Ahlgade 20- 24, 4300 Holbæk",Holbæk,+4570333333,www.nordea.dk,Erhvervscentret Vestsjælland,
2740,Nordea,Nordea Aabenraa Afdeling,"Storegade 31, 6200 Aabenraa",Aabenraa,+4570333333,www.nordea.dk,Aabenraa,
2750,Nordea,Nordea Haslev Afdeling,"Jernbanegade 27, 4690 Haslev",Haslev,+4570333333,www.nordea.dk,"Haslev
",
2752,Nordea,Nordea Haslev Afdeling,"Jernbanegade 27, 4690 Haslev",Haslev,+4570333333,www.nordea.dk,Haslev,
2760,Nordea,Nordea Ikast Afdeling,"Strøget 12- 14, 7430 Ikast",Ikast,+4570333333,www.nordea.dk,Ikast,
2761,Nordea,Nordea Kongens Nytorv Afdeling,"Kongens Nytorv 28, 1050 København K",København K,+4570333333,www.nordea.dk,Kongens Nytorv,
2762,Nordea,,,,,www.nordea.dk,Specialistafdelingen,
2764,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Kreditgruppe Privat,
2765,Nordea,Nordea Viby Sj. Afdeling,"Søndergade 8, 4130 Viby Sjælland",Viby Sjælland,+4570333333,www.nordea.dk,Sjælland Midt og Øst Kreditgruppe,
2766,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Vest Produktion,
2767,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Nord Inkasso,
2768,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Nord Inkasso,
2769,Nordea,Nordea Hørsholm Afdeling,"Hovedgaden 20, 2970 Hørsholm",Hørsholm,+4570333333,www.nordea.dk,Hørsholm Kreditgruppe,
2770,Nordea,Nordea Hillerød Afdeling,"Slotsgade 44, 3400 Hillerød",Hillerød,+4570333333,www.nordea.dk,Hillerød/Helsingør Sekretariat,
2772,Nordea,Nordea Viby Sj. Afdeling,"Søndergade 8, 4130 Viby Sjælland",Viby Sjælland,+4570333333,www.nordea.dk,Sjælland Midt og Øst Kreditgruppe,
2775,Nordea,,,,,www.nordea.dk,"Fordringer, Kreditafdelingen",
2776,Nordea,Nordea Landbrugscenter Fyn,"Vestre Stationsvej 7., 5100 Odense C",Odense C,+4570333333,www.nordea.dk,Kreditgruppe Fyn,
2777,Nordea,,,,,www.nordea.dk,Sønderjyllands Kreditgruppe,
2778,Nordea,Nordea Erhvervsfilial Sønderjylland,"Perlegade 9., 6400 Sønderborg",Sønderborg,+4570334444,www.nordea.dk,Sønderjylland Kredit/Inkasso,
2779,Nordea,Nordea Aarhus Afdeling,"Skt. Clemens Torv 2- 6, 8000 Aarhus C",Aarhus C,+4570333333,www.nordea.dk,Århus Inkasso,
2780,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Jylland Vest Kredit,
2781,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Syd- og Vestjylland Produktion,
2783,Nordea,Nordea Viborg PrivatkundeAfdeling,"Sct. Mathias Gade 68, 8800 Viborg",Viborg,+4570333333,www.nordea.dk,Viborg Erhverv,
2784,Nordea,,,,,www.nordea.dk,Nordjylland Kreditgruppe,
2785,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Kreditgruppe Privat,
2786,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Sekretariat,
2787,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Kreditgruppe Privat,
2788,Nordea,Nordea Erhvervsfilial København,"Vesterbrogade 8, 4. Sal, 0900 København C",København C,+4570334444,www.nordea.dk,København Kreditgruppe Privat,
2805,Nordea,,,,,www.nordea.dk,Formueforvaltning Bankafdelingen,
2806,Nordea,,,,,www.nordea.dk,Formueforvaltning Bankafdelingen,
2807,Nordea,,,,,www.nordea.dk,Formueforvaltning Bankafdelingen,
2810,Nordea,,,,,www.nordea.dk,Formueforvaltning,
2815,Nordea,,,,,www.nordea.dk,Salgsstøtteteam Ic,
2816,Nordea,,,,,www.nordea.dk,Private Banking,
2820,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Formueforvaltning Syd,
2821,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Investeringsafdelinger Syd,
2825,Nordea,Nordea Randers Syd,"Bøsbrovej 56C, 8940 Randers Sv",Randers Sv,+4570333333,www.nordea.dk,Salgsstøtteteam Ic Syd,
2830,Nordea,Nordea Silkeborg Afdeling,"Vestergade 13, 8600 Silkeborg",Silkeborg,+4570333333,www.nordea.dk,Silkeborg/Østjylland Kredit,
2831,Nordea,,,,,www.nordea.dk,Investeringsafdelinger Midt,
2835,Nordea,,,,,www.nordea.dk,Salgsstøtteteam Ic Midt,
2840,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Formueforvaltning Nord,
2841,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Investeringsafdelinger Nord,
2845,Nordea,Nordea Erhvervscenter Jylland Nord,"Prinsensgade 15, 9000 Aalborg",Aalborg,+4570334444,www.nordea.dk,Salgsstøtteteam Ic Nord,
2850,Nordea,,,,,www.nordea.dk,Telefonbanken,
2851,Nordea,,,,,www.nordea.dk,Telefonbanken,
2852,Nordea,Nordea Falkoner Alle Afdeling,"Falkoner Alle 53, 2000 Frederiksberg",Frederiksberg,+4570333333,www.nordea.dk,"Helgeshøj Alle 23, 900, København C",
2853,Nordea,,,,,www.nordea.dk,Telefonbanken,
2884,Nordea,,,,,www.nordea.dk,Betalingsformidling,
2885,Nordea,,,,,www.nordea.dk,Cash Management,
2900,Nordea,,,,,www.nordea.dk,Telefonbanken,
2901,Nordea,,,,,www.nordea.dk,Telefonbanken,
2902,Nordea,,,,,www.nordea.dk,Telefonbanken,
2903,Nordea,,,,,www.nordea.dk,Telefonbanken,
2904,Nordea,,,,,www.nordea.dk,Telefonbanken,
2905,Nordea,Nordea Korsør Afdeling,"Algade 38 - 40, 4220 Korsør",Korsør,+4570333333,www.nordea.dk,Korsør,
2906,Nordea,Nordea Roskilde Afdeling,"Hyrdehøj Bygade 6 I, 4000 Roskilde",Roskilde,+4570333333,www.nordea.dk,Roskilde,
2907,Nordea,Nordea Taastrup Afdeling,"Taastrup Hovedgade 101, 2630 Taastrup",Taastrup,+4570333333,www.nordea.dk,Taastrup,
2908,Nordea,Nordea Køge Afdeling,"Torvet 14, 4600 Køge",Køge,+4570333333,www.nordea.dk,Køge,
2909,Nordea,Nordea Greve Afdeling,"Centerholmen 16, 2670 Greve",Greve,+4570333333,www.nordea.dk,Greve,
2913,Nordea,ATM Nykredit Nordea Bank,,,,www.nordea.dk,ATM Support - Mobilbank,
2915,Nordea,,,,,www.nordea.dk,Internationale Betalinger,
2916,Nordea,ATM Nykredit Nordea Bank,,,,www.nordea.dk,ATM Support - Mobilbank,
2917,Nordea,ATM Nykredit Nordea Bank,,,,www.nordea.dk,ATM Support - Mobilbank,
2918,Nordea,,,,,www.nordea.dk,Derivat Administration,
2919,Nordea,,,,,www.nordea.dk,First Card Executive,
2920,Nordea,,,,,www.nordea.dk,Korresp. Banker,
2922,Nordea,,,,,www.nordea.dk,Telefonbanken,
2924,Nordea,,,,,www.nordea.dk,Business Mastercard,
2925,Nordea,,,,,www.nordea.dk,Døgnboksoptælling,
2926,Nordea,,,,,www.nordea.dk,Telefonbanken,
2927,Nordea,,,,,www.nordea.dk,Telefonbanken,
2928,Nordea,,,,,www.nordea.dk,Telefonbanken,
2930,Nordea,Nordea Kastrup Afdeling,"Skottegården 2, 2770 Kastrup",Kastrup,+4570333333,www.nordea.dk,Københavns Lufthavn,
2950,Nordea,Nordea Kastrup Afdeling,"Skottegården 2, 2770 Kastrup",Kastrup,+4570333333,www.nordea.dk,"Københavns Lufthavn
",
2955,Nordea,,,,,www.nordea.dk,Creditscore,
2957,Nordea,,,,,www.nordea.dk,Acquiring DK,
2968,Nordea,,,,,www.nordea.dk,Indenlandsbetalinger,
